Date,Product ID,Phone,Launch Date,Brunei,Cambodia,East Timor,Indonesia,Laos,Malaysia,Myanmar,Philippines,Singapore,Thailand,Vietnam,Date 2,TempNo
1/2/2020,P011,Huawei Nova 7i,2020-02,2141,2125,2770,11551,-397,2615,3045,2124,636,2440,2764,1/2/2020,0
1/2/2020,P012,iPhone 13,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-578
1/2/2020,P013,Samsung Galaxy S21,2021-01,0,0,0,0,0,0,0,0,0,0,0,1/1/2021,-335
1/2/2020,P014,Google Pixel 6,2021-10,0,0,0,0,0,0,0,0,0,0,0,1/10/2021,-608
1/2/2020,P015,OnePlus Nord CE,2021-06,0,0,0,0,0,0,0,0,0,0,0,1/6/2021,-486
1/2/2020,P016,Apple iPhone 13 Pro,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-578
1/2/2020,P017,Samsung Galaxy A32 5G,2021-02,0,0,0,0,0,0,0,0,0,0,0,1/2/2021,-366
1/2/2020,P018,Realme C25,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-394
1/2/2020,P019,Xiaomi Poco X3 Pro,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-455
1/2/2020,P020,Samsung Galaxy Z Flip 3,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-578
1/2/2020,P021,Xiaomi Poco X3 NFC,2020-08,0,0,0,0,0,0,0,0,0,0,0,1/8/2020,-182
1/2/2020,P022,OPPO A93,2021-02,0,0,0,0,0,0,0,0,0,0,0,1/2/2021,-366
1/2/2020,P023,Vivo V20,2020-10,0,0,0,0,0,0,0,0,0,0,0,1/10/2020,-243
1/2/2020,P024,Samsung Galaxy A50,2019-05,853,329,162,504,1309,203,241,370,159,1064,549,1/5/2019,276
1/2/2020,P025,Xiaomi Redmi Note 7,2019-08,339,643,379,733,515,505,224,525,1312,185,836,1/8/2019,184
1/2/2020,P026,Realme C21,2021-04,0,0,0,0,0,0,0,0,0,0,0,1/4/2021,-425
1/3/2020,P027,Google Pixel 4,2019-09,1109,413,120,504,471,287,515,689,609,921,223,1/9/2019,182
1/3/2020,P028,Samsung Galaxy A10s,2019-08,463,759,81,1344,963,673,843,285,773,202,1150,1/8/2019,213
1/3/2020,P029,Realme Narzo 30A,2021-02,0,0,0,0,0,0,0,0,0,0,0,1/2/2021,-337
1/3/2020,P030,Samsung Galaxy A22 5G,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-426
1/3/2020,P031,Xiaomi Redmi 9,2020-08,0,0,0,0,0,0,0,0,0,0,0,1/8/2020,-153
1/3/2020,P032,Realme C3,2020-02,1741,3043,1181,6523,8221,4379,16156,458,3829,1948,1574,1/2/2020,29
1/3/2020,P033,Samsung Galaxy A7,2018-10,134,148,94,344,661,162,212,111,266,283,596,1/10/2018,517
1/3/2020,P001,iPhone 11,2019-09,884,1630,547,1386,741,1803,276,1301,818,646,1116,1/9/2019,182
1/3/2020,P002,Samsung Galaxy S20 Ultra,2020-02,10974,7745,2732,12445,8394,6406,3602,6774,17032,12758,10063,1/2/2020,29
1/3/2020,P003,Xiaomi Redmi Note 10,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-365
1/3/2020,P004,OPPO A54,2021-04,0,0,0,0,0,0,0,0,0,0,0,1/4/2021,-396
1/3/2020,P005,Vivo Y20,2020-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2020,-184
1/3/2020,P006,Huawei Y9a,2020-02,4158,3215,2831,2983,2538,3488,4268,1438,3208,2323,2297,1/2/2020,29
1/3/2020,P007,Xiaomi Redmi 10,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-365
1/3/2020,P008,Samsung Galaxy A52,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-365
1/3/2020,P009,Vivo Y33s,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-426
1/3/2020,P010,Vivo Y11s,2020-11,0,0,0,0,0,0,0,0,0,0,0,1/11/2020,-245
1/3/2020,P011,Huawei Nova 7i,2020-02,1415,3160,1374,4576,-812,2552,2418,1499,2957,3492,2228,1/2/2020,29
1/3/2020,P012,iPhone 13,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-549
1/3/2020,P013,Samsung Galaxy S21,2021-01,0,0,0,0,0,0,0,0,0,0,0,1/1/2021,-306
1/3/2020,P014,Google Pixel 6,2021-10,0,0,0,0,0,0,0,0,0,0,0,1/10/2021,-579
1/3/2020,P015,OnePlus Nord CE,2021-06,0,0,0,0,0,0,0,0,0,0,0,1/6/2021,-457
1/3/2020,P016,Apple iPhone 13 Pro,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-549
1/3/2020,P017,Samsung Galaxy A32 5G,2021-02,0,0,0,0,0,0,0,0,0,0,0,1/2/2021,-337
1/3/2020,P018,Realme C25,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-365
1/3/2020,P019,Xiaomi Poco X3 Pro,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-426
1/3/2020,P020,Samsung Galaxy Z Flip 3,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-549
1/3/2020,P021,Xiaomi Poco X3 NFC,2020-08,0,0,0,0,0,0,0,0,0,0,0,1/8/2020,-153
1/3/2020,P022,OPPO A93,2021-02,0,0,0,0,0,0,0,0,0,0,0,1/2/2021,-337
1/3/2020,P023,Vivo V20,2020-10,0,0,0,0,0,0,0,0,0,0,0,1/10/2020,-214
1/3/2020,P024,Samsung Galaxy A50,2019-05,332,124,120,432,907,151,383,220,212,944,470,1/5/2019,305
1/3/2020,P025,Xiaomi Redmi Note 7,2019-08,471,449,275,2567,295,335,805,380,1171,294,1141,1/8/2019,213
1/3/2020,P026,Realme C21,2021-04,0,0,0,0,0,0,0,0,0,0,0,1/4/2021,-396
1/3/2020,P027,Google Pixel 4,2019-09,1501,159,278,351,482,419,433,1063,457,401,192,1/9/2019,182
1/3/2020,P028,Samsung Galaxy A10s,2019-08,330,72,539,1301,1215,1164,896,225,1043,282,621,1/8/2019,213
1/4/2020,P029,Realme Narzo 30A,2021-02,0,0,0,0,0,0,0,0,0,0,0,1/2/2021,-306
1/4/2020,P030,Samsung Galaxy A22 5G,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-395
1/4/2020,P031,Xiaomi Redmi 9,2020-08,0,0,0,0,0,0,0,0,0,0,0,1/8/2020,-122
1/4/2020,P032,Realme C3,2020-02,625,1317,922,3876,3962,1614,2403,3486,1325,1740,314,1/2/2020,60
1/4/2020,P033,Samsung Galaxy A7,2018-10,125,77,130,359,702,103,159,158,266,667,373,1/10/2018,548
1/4/2020,P001,iPhone 11,2019-09,1928,1646,407,1384,1456,1747,344,172,1597,1505,544,1/9/2019,213
1/4/2020,P002,Samsung Galaxy S20 Ultra,2020-02,3092,4603,489,3076,6624,4196,834,1580,8015,5305,2491,1/2/2020,60
1/4/2020,P003,Xiaomi Redmi Note 10,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-334
1/4/2020,P004,OPPO A54,2021-04,0,0,0,0,0,0,0,0,0,0,0,1/4/2021,-365
1/4/2020,P005,Vivo Y20,2020-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2020,-153
1/4/2020,P006,Huawei Y9a,2020-02,4532,1842,1138,210,1320,1334,948,1260,772,1212,600,1/2/2020,60
1/4/2020,P007,Xiaomi Redmi 10,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-334
1/4/2020,P008,Samsung Galaxy A52,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-334
1/4/2020,P009,Vivo Y33s,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-395
1/4/2020,P010,Vivo Y11s,2020-11,0,0,0,0,0,0,0,0,0,0,0,1/11/2020,-214
1/4/2020,P011,Huawei Nova 7i,2020-02,128,1161,108,3266,364,440,1957,420,115,1262,362,1/2/2020,60
1/4/2020,P012,iPhone 13,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-518
1/4/2020,P013,Samsung Galaxy S21,2021-01,0,0,0,0,0,0,0,0,0,0,0,1/1/2021,-275
1/4/2020,P014,Google Pixel 6,2021-10,0,0,0,0,0,0,0,0,0,0,0,1/10/2021,-548
1/4/2020,P015,OnePlus Nord CE,2021-06,0,0,0,0,0,0,0,0,0,0,0,1/6/2021,-426
1/4/2020,P016,Apple iPhone 13 Pro,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-518
1/4/2020,P017,Samsung Galaxy A32 5G,2021-02,0,0,0,0,0,0,0,0,0,0,0,1/2/2021,-306
1/4/2020,P018,Realme C25,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-334
1/4/2020,P019,Xiaomi Poco X3 Pro,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-395
1/4/2020,P020,Samsung Galaxy Z Flip 3,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-518
1/4/2020,P021,Xiaomi Poco X3 NFC,2020-08,0,0,0,0,0,0,0,0,0,0,0,1/8/2020,-122
1/4/2020,P022,OPPO A93,2021-02,0,0,0,0,0,0,0,0,0,0,0,1/2/2021,-306
1/4/2020,P023,Vivo V20,2020-10,0,0,0,0,0,0,0,0,0,0,0,1/10/2020,-183
1/4/2020,P024,Samsung Galaxy A50,2019-05,485,215,369,828,766,166,224,429,134,1003,468,1/5/2019,336
1/4/2020,P025,Xiaomi Redmi Note 7,2019-08,390,334,-89,606,196,-24,352,326,417,287,1593,1/8/2019,244
1/4/2020,P026,Realme C21,2021-04,0,0,0,0,0,0,0,0,0,0,0,1/4/2021,-365
1/4/2020,P027,Google Pixel 4,2019-09,422,531,350,371,133,387,502,1153,170,2225,277,1/9/2019,213
1/4/2020,P028,Samsung Galaxy A10s,2019-08,468,166,169,577,756,1002,620,290,1756,160,932,1/8/2019,244
1/4/2020,P029,Realme Narzo 30A,2021-02,0,0,0,0,0,0,0,0,0,0,0,1/2/2021,-306
1/4/2020,P030,Samsung Galaxy A22 5G,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-395
1/5/2020,P031,Xiaomi Redmi 9,2020-08,0,0,0,0,0,0,0,0,0,0,0,1/8/2020,-92
1/5/2020,P032,Realme C3,2020-02,872,667,216,1534,3134,888,1917,3995,607,2293,893,1/2/2020,90
1/5/2020,P033,Samsung Galaxy A7,2018-10,81,137,86,193,375,176,134,107,425,646,486,1/10/2018,578
1/5/2020,P001,iPhone 11,2019-09,753,77,357,522,923,1532,406,971,1431,968,564,1/9/2019,243
1/5/2020,P002,Samsung Galaxy S20 Ultra,2020-02,1199,1381,622,3921,4895,912,926,4807,784,2736,2026,1/2/2020,90
1/5/2020,P003,Xiaomi Redmi Note 10,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-304
1/5/2020,P004,OPPO A54,2021-04,0,0,0,0,0,0,0,0,0,0,0,1/4/2021,-335
1/5/2020,P005,Vivo Y20,2020-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2020,-123
1/5/2020,P006,Huawei Y9a,2020-02,490,955,995,604,511,798,235,450,1009,1087,302,1/2/2020,90
1/5/2020,P007,Xiaomi Redmi 10,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-304
1/5/2020,P008,Samsung Galaxy A52,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-304
1/5/2020,P009,Vivo Y33s,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-365
1/5/2020,P010,Vivo Y11s,2020-11,0,0,0,0,0,0,0,0,0,0,0,1/11/2020,-184
1/5/2020,P011,Huawei Nova 7i,2020-02,407,914,1116,1204,855,572,1090,459,281,917,860,1/2/2020,90
1/5/2020,P012,iPhone 13,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-488
1/5/2020,P013,Samsung Galaxy S21,2021-01,0,0,0,0,0,0,0,0,0,0,0,1/1/2021,-245
1/5/2020,P014,Google Pixel 6,2021-10,0,0,0,0,0,0,0,0,0,0,0,1/10/2021,-518
1/5/2020,P015,OnePlus Nord CE,2021-06,0,0,0,0,0,0,0,0,0,0,0,1/6/2021,-396
1/5/2020,P016,Apple iPhone 13 Pro,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-488
1/5/2020,P017,Samsung Galaxy A32 5G,2021-02,0,0,0,0,0,0,0,0,0,0,0,1/2/2021,-276
1/5/2020,P018,Realme C25,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-304
1/5/2020,P019,Xiaomi Poco X3 Pro,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-365
1/5/2020,P020,Samsung Galaxy Z Flip 3,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-488
1/5/2020,P021,Xiaomi Poco X3 NFC,2020-08,0,0,0,0,0,0,0,0,0,0,0,1/8/2020,-92
1/5/2020,P022,OPPO A93,2021-02,0,0,0,0,0,0,0,0,0,0,0,1/2/2021,-276
1/5/2020,P023,Vivo V20,2020-10,0,0,0,0,0,0,0,0,0,0,0,1/10/2020,-153
1/5/2020,P024,Samsung Galaxy A50,2019-05,179,-21,273,957,82,28,296,721,171,574,87,1/5/2019,366
1/5/2020,P025,Xiaomi Redmi Note 7,2019-08,99,51,356,49,306,94,-605,330,519,106,581,1/8/2019,274
1/5/2020,P026,Realme C21,2021-04,0,0,0,0,0,0,0,0,0,0,0,1/4/2021,-335
1/5/2020,P027,Google Pixel 4,2019-09,528,300,51,268,44,251,356,1164,544,721,180,1/9/2019,243
1/5/2020,P028,Samsung Galaxy A10s,2019-08,203,1014,213,431,907,1078,1072,338,985,280,955,1/8/2019,274
1/5/2020,P029,Realme Narzo 30A,2021-02,0,0,0,0,0,0,0,0,0,0,0,1/2/2021,-276
1/5/2020,P030,Samsung Galaxy A22 5G,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-365
1/5/2020,P031,Xiaomi Redmi 9,2020-08,0,0,0,0,0,0,0,0,0,0,0,1/8/2020,-92
1/5/2020,P032,Realme C3,2020-02,678,1167,731,1745,2557,612,1459,106,706,3747,1007,1/2/2020,90
1/6/2020,P033,Samsung Galaxy A7,2018-10,107,97,131,504,336,58,108,39,47,12,184,1/10/2018,609
1/6/2020,P001,iPhone 11,2019-09,470,661,296,972,1077,1265,268,1739,865,1147,1241,1/9/2019,274
1/6/2020,P002,Samsung Galaxy S20 Ultra,2020-02,1208,3311,230,3407,1933,792,620,443,1801,1111,3111,1/2/2020,121
1/6/2020,P003,Xiaomi Redmi Note 10,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-273
1/6/2020,P004,OPPO A54,2021-04,0,0,0,0,0,0,0,0,0,0,0,1/4/2021,-304
1/6/2020,P005,Vivo Y20,2020-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2020,-92
1/6/2020,P006,Huawei Y9a,2020-02,2516,2136,664,872,914,413,73,125,397,574,847,1/2/2020,121
1/6/2020,P007,Xiaomi Redmi 10,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-273
1/6/2020,P008,Samsung Galaxy A52,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-273
1/6/2020,P009,Vivo Y33s,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-334
1/6/2020,P010,Vivo Y11s,2020-11,0,0,0,0,0,0,0,0,0,0,0,1/11/2020,-153
1/6/2020,P011,Huawei Nova 7i,2020-02,412,135,478,687,-299,626,599,573,53,573,811,1/2/2020,121
1/6/2020,P012,iPhone 13,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-457
1/6/2020,P013,Samsung Galaxy S21,2021-01,0,0,0,0,0,0,0,0,0,0,0,1/1/2021,-214
1/6/2020,P014,Google Pixel 6,2021-10,0,0,0,0,0,0,0,0,0,0,0,1/10/2021,-487
1/6/2020,P015,OnePlus Nord CE,2021-06,0,0,0,0,0,0,0,0,0,0,0,1/6/2021,-365
1/6/2020,P016,Apple iPhone 13 Pro,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-457
1/6/2020,P017,Samsung Galaxy A32 5G,2021-02,0,0,0,0,0,0,0,0,0,0,0,1/2/2021,-245
1/6/2020,P018,Realme C25,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-273
1/6/2020,P019,Xiaomi Poco X3 Pro,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-334
1/6/2020,P020,Samsung Galaxy Z Flip 3,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-457
1/6/2020,P021,Xiaomi Poco X3 NFC,2020-08,0,0,0,0,0,0,0,0,0,0,0,1/8/2020,-61
1/6/2020,P022,OPPO A93,2021-02,0,0,0,0,0,0,0,0,0,0,0,1/2/2021,-245
1/6/2020,P023,Vivo V20,2020-10,0,0,0,0,0,0,0,0,0,0,0,1/10/2020,-122
1/6/2020,P024,Samsung Galaxy A50,2019-05,733,63,212,333,277,104,71,408,127,519,875,1/5/2019,397
1/6/2020,P025,Xiaomi Redmi Note 7,2019-08,175,86,175,1671,-104,136,281,62,1162,204,864,1/8/2019,305
1/6/2020,P026,Realme C21,2021-04,0,0,0,0,0,0,0,0,0,0,0,1/4/2021,-304
1/6/2020,P027,Google Pixel 4,2019-09,299,79,30,210,441,189,312,1653,358,515,220,1/9/2019,274
1/6/2020,P028,Samsung Galaxy A10s,2019-08,172,492,31,251,569,753,1111,50,536,189,879,1/8/2019,305
1/6/2020,P029,Realme Narzo 30A,2021-02,0,0,0,0,0,0,0,0,0,0,0,1/2/2021,-245
1/6/2020,P030,Samsung Galaxy A22 5G,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-334
1/6/2020,P031,Xiaomi Redmi 9,2020-08,0,0,0,0,0,0,0,0,0,0,0,1/8/2020,-61
1/6/2020,P032,Realme C3,2020-02,158,415,171,714,1917,41,874,2959,481,1287,575,1/2/2020,121
1/6/2020,P033,Samsung Galaxy A7,2018-10,69,51,91,331,368,74,85,28,419,-108,433,1/10/2018,609
1/6/2020,P001,iPhone 11,2019-09,512,707,86,902,770,713,161,1099,213,1025,260,1/9/2019,274
1/7/2020,P002,Samsung Galaxy S20 Ultra,2020-02,1100,-497,603,737,1519,2880,328,2961,972,899,1971,1/2/2020,151
1/7/2020,P003,Xiaomi Redmi Note 10,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-243
1/7/2020,P004,OPPO A54,2021-04,0,0,0,0,0,0,0,0,0,0,0,1/4/2021,-274
1/7/2020,P005,Vivo Y20,2020-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2020,-62
1/7/2020,P006,Huawei Y9a,2020-02,1115,2702,442,460,324,728,282,323,434,90,168,1/2/2020,151
1/7/2020,P007,Xiaomi Redmi 10,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-243
1/7/2020,P008,Samsung Galaxy A52,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-243
1/7/2020,P009,Vivo Y33s,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-304
1/7/2020,P010,Vivo Y11s,2020-11,0,0,0,0,0,0,0,0,0,0,0,1/11/2020,-123
1/7/2020,P011,Huawei Nova 7i,2020-02,341,724,389,795,522,348,522,720,397,665,180,1/2/2020,151
1/7/2020,P012,iPhone 13,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-427
1/7/2020,P013,Samsung Galaxy S21,2021-01,0,0,0,0,0,0,0,0,0,0,0,1/1/2021,-184
1/7/2020,P014,Google Pixel 6,2021-10,0,0,0,0,0,0,0,0,0,0,0,1/10/2021,-457
1/7/2020,P015,OnePlus Nord CE,2021-06,0,0,0,0,0,0,0,0,0,0,0,1/6/2021,-335
1/7/2020,P016,Apple iPhone 13 Pro,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-427
1/7/2020,P017,Samsung Galaxy A32 5G,2021-02,0,0,0,0,0,0,0,0,0,0,0,1/2/2021,-215
1/7/2020,P018,Realme C25,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-243
1/7/2020,P019,Xiaomi Poco X3 Pro,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-304
1/7/2020,P020,Samsung Galaxy Z Flip 3,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-427
1/7/2020,P021,Xiaomi Poco X3 NFC,2020-08,0,0,0,0,0,0,0,0,0,0,0,1/8/2020,-31
1/7/2020,P022,OPPO A93,2021-02,0,0,0,0,0,0,0,0,0,0,0,1/2/2021,-215
1/7/2020,P023,Vivo V20,2020-10,0,0,0,0,0,0,0,0,0,0,0,1/10/2020,-92
1/7/2020,P024,Samsung Galaxy A50,2019-05,675,109,234,444,186,105,297,249,13,723,468,1/5/2019,427
1/7/2020,P025,Xiaomi Redmi Note 7,2019-08,186,122,106,428,209,332,316,149,601,80,798,1/8/2019,335
1/7/2020,P026,Realme C21,2021-04,0,0,0,0,0,0,0,0,0,0,0,1/4/2021,-274
1/7/2020,P027,Google Pixel 4,2019-09,892,237,308,171,76,80,245,292,211,592,212,1/9/2019,304
1/7/2020,P028,Samsung Galaxy A10s,2019-08,123,234,223,271,-68,451,20,182,680,42,324,1/8/2019,335
1/7/2020,P029,Realme Narzo 30A,2021-02,0,0,0,0,0,0,0,0,0,0,0,1/2/2021,-215
1/7/2020,P030,Samsung Galaxy A22 5G,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-304
1/7/2020,P031,Xiaomi Redmi 9,2020-08,0,0,0,0,0,0,0,0,0,0,0,1/8/2020,-31
1/7/2020,P032,Realme C3,2020-02,160,417,282,2243,2132,397,1245,1375,534,870,380,1/2/2020,151
1/7/2020,P033,Samsung Galaxy A7,2018-10,54,25,86,321,135,127,2,108,307,228,485,1/10/2018,639
1/7/2020,P001,iPhone 11,2019-09,481,776,228,1035,437,1309,222,944,874,732,1710,1/9/2019,304
1/7/2020,P002,Samsung Galaxy S20 Ultra,2020-02,2329,1915,173,1244,2394,703,635,808,1084,2009,2830,1/2/2020,151
1/7/2020,P003,Xiaomi Redmi Note 10,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-243
1/8/2020,P004,OPPO A54,2021-04,0,0,0,0,0,0,0,0,0,0,0,1/4/2021,-243
1/8/2020,P005,Vivo Y20,2020-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2020,-31
1/8/2020,P006,Huawei Y9a,2020-02,362,774,497,474,257,632,485,301,252,345,-30,1/2/2020,182
1/8/2020,P007,Xiaomi Redmi 10,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-212
1/8/2020,P008,Samsung Galaxy A52,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-212
1/8/2020,P009,Vivo Y33s,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-273
1/8/2020,P010,Vivo Y11s,2020-11,0,0,0,0,0,0,0,0,0,0,0,1/11/2020,-92
1/8/2020,P011,Huawei Nova 7i,2020-02,358,399,373,1031,520,342,290,227,465,330,364,1/2/2020,182
1/8/2020,P012,iPhone 13,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-396
1/8/2020,P013,Samsung Galaxy S21,2021-01,0,0,0,0,0,0,0,0,0,0,0,1/1/2021,-153
1/8/2020,P014,Google Pixel 6,2021-10,0,0,0,0,0,0,0,0,0,0,0,1/10/2021,-426
1/8/2020,P015,OnePlus Nord CE,2021-06,0,0,0,0,0,0,0,0,0,0,0,1/6/2021,-304
1/8/2020,P016,Apple iPhone 13 Pro,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-396
1/8/2020,P017,Samsung Galaxy A32 5G,2021-02,0,0,0,0,0,0,0,0,0,0,0,1/2/2021,-184
1/8/2020,P018,Realme C25,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-212
1/8/2020,P019,Xiaomi Poco X3 Pro,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-273
1/8/2020,P020,Samsung Galaxy Z Flip 3,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-396
1/8/2020,P021,Xiaomi Poco X3 NFC,2020-08,1754,2177,2157,9196,-334,-264,7025,3906,9021,2621,5252,1/8/2020,0
1/8/2020,P022,OPPO A93,2021-02,0,0,0,0,0,0,0,0,0,0,0,1/2/2021,-184
1/8/2020,P023,Vivo V20,2020-10,0,0,0,0,0,0,0,0,0,0,0,1/10/2020,-61
1/8/2020,P024,Samsung Galaxy A50,2019-05,319,147,-36,620,495,29,132,568,139,611,692,1/5/2019,458
1/8/2020,P025,Xiaomi Redmi Note 7,2019-08,149,53,150,1160,206,207,760,216,472,189,890,1/8/2019,366
1/8/2020,P026,Realme C21,2021-04,0,0,0,0,0,0,0,0,0,0,0,1/4/2021,-243
1/8/2020,P027,Google Pixel 4,2019-09,461,228,241,139,150,181,175,672,101,241,0,1/9/2019,335
1/8/2020,P028,Samsung Galaxy A10s,2019-08,205,620,199,182,244,883,444,359,160,224,227,1/8/2019,366
1/8/2020,P029,Realme Narzo 30A,2021-02,0,0,0,0,0,0,0,0,0,0,0,1/2/2021,-184
1/8/2020,P030,Samsung Galaxy A22 5G,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-273
1/8/2020,P031,Xiaomi Redmi 9,2020-08,2811,3589,4049,7760,3501,1266,7396,979,4748,1558,6668,1/8/2020,0
1/8/2020,P032,Realme C3,2020-02,595,659,496,1432,1389,113,1779,2385,223,1591,376,1/2/2020,182
1/8/2020,P033,Samsung Galaxy A7,2018-10,74,88,96,247,-4,99,81,118,456,782,44,1/10/2018,670
1/8/2020,P001,iPhone 11,2019-09,402,656,185,825,1159,1028,202,910,695,403,682,1/9/2019,335
1/8/2020,P002,Samsung Galaxy S20 Ultra,2020-02,1608,1600,1,1174,1170,1187,129,903,774,2166,964,1/2/2020,182
1/8/2020,P003,Xiaomi Redmi Note 10,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-212
1/8/2020,P004,OPPO A54,2021-04,0,0,0,0,0,0,0,0,0,0,0,1/4/2021,-243
1/8/2020,P005,Vivo Y20,2020-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2020,-31
1/9/2020,P006,Huawei Y9a,2020-02,1052,1081,210,218,310,151,151,669,428,334,411,1/2/2020,213
1/9/2020,P007,Xiaomi Redmi 10,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-181
1/9/2020,P008,Samsung Galaxy A52,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-181
1/9/2020,P009,Vivo Y33s,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-242
1/9/2020,P010,Vivo Y11s,2020-11,0,0,0,0,0,0,0,0,0,0,0,1/11/2020,-61
1/9/2020,P011,Huawei Nova 7i,2020-02,450,229,419,394,422,405,399,270,282,320,163,1/2/2020,213
1/9/2020,P012,iPhone 13,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-365
1/9/2020,P013,Samsung Galaxy S21,2021-01,0,0,0,0,0,0,0,0,0,0,0,1/1/2021,-122
1/9/2020,P014,Google Pixel 6,2021-10,0,0,0,0,0,0,0,0,0,0,0,1/10/2021,-395
1/9/2020,P015,OnePlus Nord CE,2021-06,0,0,0,0,0,0,0,0,0,0,0,1/6/2021,-273
